id,BRAND,CHOICE,FASH,QUAL,PRICE,PRICESQ,ASC4,MALE,AGE25,AGE39,AGE40             
47,1,0,0,0,.0400000,.0016000,0,0,0,1,0  
47,2,0,1,0,.1200000,.0144000,0,0,0,1,0  
47,3,0,1,0,.0800000,.0064000,0,0,0,1,0  
47,4,1,0,0,0,0,1,0,0,1,0                
47,1,0,0,0,.0800000,.0064000,0,0,0,1,0  
47,2,1,0,1,.1200000,.0144000,0,0,0,1,0  
47,3,0,1,0,.0800000,.0064000,0,0,0,1,0  
47,4,0,0,0,0,0,1,0,0,1,0                
47,1,0,1,1,.2000000,.0400000,0,0,0,1,0  
47,2,0,0,0,.0800000,.0064000,0,0,0,1,0  
47,3,1,0,1,.0800000,.0064000,0,0,0,1,0  
47,4,0,0,0,0,0,1,0,0,1,0                
47,1,0,0,1,.0800000,.0064000,0,0,0,1,0  
47,2,0,1,0,.1200000,.0144000,0,0,0,1,0  
47,3,1,0,0,.0400000,.0016000,0,0,0,1,0  
47,4,0,0,0,0,0,1,0,0,1,0                
48,1,0,0,0,.1200000,.0144000,0,0,0,0,1  
48,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
48,3,0,0,1,.0800000,.0064000,0,0,0,0,1  
48,4,1,0,0,0,0,1,0,0,0,1                
48,1,0,1,1,.1200000,.0144000,0,0,0,0,1  
48,2,1,0,1,.1200000,.0144000,0,0,0,0,1  
48,3,0,1,0,.1200000,.0144000,0,0,0,0,1  
48,4,0,0,0,0,0,1,0,0,0,1                
48,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
48,2,0,1,1,.2000000,.0400000,0,0,0,0,1  
48,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
48,4,0,0,0,0,0,1,0,0,0,1                
48,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
48,2,1,0,1,.1600000,.0256000,0,0,0,0,1  
48,3,0,1,1,.2000000,.0400000,0,0,0,0,1  
48,4,0,0,0,0,0,1,0,0,0,1                
48,1,0,0,0,.0400000,.0016000,0,0,0,0,1  
48,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
48,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
48,4,1,0,0,0,0,1,0,0,0,1                
48,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
48,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
48,3,1,1,0,.0800000,.0064000,0,0,0,0,1  
48,4,0,0,0,0,0,1,0,0,0,1                
48,1,0,1,1,.2000000,.0400000,0,0,0,0,1  
48,2,0,0,0,.0800000,.0064000,0,0,0,0,1  
48,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
48,4,0,0,0,0,0,1,0,0,0,1                
48,1,0,0,1,.0800000,.0064000,0,0,0,0,1  
48,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
48,3,0,0,0,.0400000,.0016000,0,0,0,0,1  
48,4,1,0,0,0,0,1,0,0,0,1                
49,1,0,0,0,.1200000,.0144000,0,1,0,0,1  
49,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
49,3,1,0,1,.0800000,.0064000,0,1,0,0,1  
49,4,0,0,0,0,0,1,1,0,0,1                
49,1,0,1,1,.1200000,.0144000,0,1,0,0,1  
49,2,1,0,1,.1200000,.0144000,0,1,0,0,1  
49,3,0,1,0,.1200000,.0144000,0,1,0,0,1  
49,4,0,0,0,0,0,1,1,0,0,1                
49,1,1,0,1,.0800000,.0064000,0,1,0,0,1  
49,2,0,1,1,.2000000,.0400000,0,1,0,0,1  
49,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
49,4,0,0,0,0,0,1,1,0,0,1                
49,1,1,0,0,.0800000,.0064000,0,1,0,0,1  
49,2,0,0,1,.1600000,.0256000,0,1,0,0,1  
49,3,0,1,1,.2000000,.0400000,0,1,0,0,1  
49,4,0,0,0,0,0,1,1,0,0,1                
49,1,0,0,0,.0400000,.0016000,0,1,0,0,1  
49,2,1,1,0,.1200000,.0144000,0,1,0,0,1  
49,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
49,4,0,0,0,0,0,1,1,0,0,1                
49,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
49,2,0,0,1,.1200000,.0144000,0,1,0,0,1  
49,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
49,4,1,0,0,0,0,1,1,0,0,1                
49,1,1,1,1,.2000000,.0400000,0,1,0,0,1  
49,2,0,0,0,.0800000,.0064000,0,1,0,0,1  
49,3,0,0,1,.0800000,.0064000,0,1,0,0,1  
49,4,0,0,0,0,0,1,1,0,0,1                
49,1,1,0,1,.0800000,.0064000,0,1,0,0,1  
49,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
49,3,0,0,0,.0400000,.0016000,0,1,0,0,1  
49,4,0,0,0,0,0,1,1,0,0,1                
50,1,0,0,0,.1200000,.0144000,0,1,0,0,1  
50,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
50,3,1,0,1,.0800000,.0064000,0,1,0,0,1  
50,4,0,0,0,0,0,1,1,0,0,1                
50,1,1,1,1,.1200000,.0144000,0,1,0,0,1  
50,2,0,0,1,.1200000,.0144000,0,1,0,0,1  
50,3,0,1,0,.1200000,.0144000,0,1,0,0,1  
50,4,0,0,0,0,0,1,1,0,0,1                
50,1,1,0,1,.0800000,.0064000,0,1,0,0,1  
50,2,0,1,1,.2000000,.0400000,0,1,0,0,1  
50,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
50,4,0,0,0,0,0,1,1,0,0,1                
50,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
50,2,0,0,1,.1600000,.0256000,0,1,0,0,1  
50,3,1,1,1,.2000000,.0400000,0,1,0,0,1  
50,4,0,0,0,0,0,1,1,0,0,1                
50,1,1,0,0,.0400000,.0016000,0,1,0,0,1  
50,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
50,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
50,4,0,0,0,0,0,1,1,0,0,1                
50,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
50,2,0,0,1,.1200000,.0144000,0,1,0,0,1  
50,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
50,4,1,0,0,0,0,1,1,0,0,1                
50,1,1,1,1,.2000000,.0400000,0,1,0,0,1  
50,2,0,0,0,.0800000,.0064000,0,1,0,0,1  
50,3,0,0,1,.0800000,.0064000,0,1,0,0,1  
50,4,0,0,0,0,0,1,1,0,0,1                
50,1,1,0,1,.0800000,.0064000,0,1,0,0,1  
50,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
50,3,0,0,0,.0400000,.0016000,0,1,0,0,1  
50,4,0,0,0,0,0,1,1,0,0,1                
51,1,0,0,0,.1200000,.0144000,0,0,0,0,1  
51,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
51,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
51,4,0,0,0,0,0,1,0,0,0,1                
51,1,1,1,1,.1200000,.0144000,0,0,0,0,1  
51,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
51,3,0,1,0,.1200000,.0144000,0,0,0,0,1  
51,4,0,0,0,0,0,1,0,0,0,1                
51,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
51,2,0,1,1,.2000000,.0400000,0,0,0,0,1  
51,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
51,4,0,0,0,0,0,1,0,0,0,1                
51,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
51,2,1,0,1,.1600000,.0256000,0,0,0,0,1  
51,3,0,1,1,.2000000,.0400000,0,0,0,0,1  
51,4,0,0,0,0,0,1,0,0,0,1                
51,1,0,0,0,.0400000,.0016000,0,0,0,0,1  
51,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
51,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
51,4,1,0,0,0,0,1,0,0,0,1                
51,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
51,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
51,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
51,4,1,0,0,0,0,1,0,0,0,1                
51,1,0,1,1,.2000000,.0400000,0,0,0,0,1  
51,2,0,0,0,.0800000,.0064000,0,0,0,0,1  
51,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
51,4,0,0,0,0,0,1,0,0,0,1                
51,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
51,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
51,3,0,0,0,.0400000,.0016000,0,0,0,0,1  
51,4,0,0,0,0,0,1,0,0,0,1                
52,1,0,0,0,.1200000,.0144000,0,0,0,0,1  
52,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
52,3,0,0,1,.0800000,.0064000,0,0,0,0,1  
52,4,1,0,0,0,0,1,0,0,0,1                
52,1,1,1,1,.1200000,.0144000,0,0,0,0,1  
52,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
52,3,0,1,0,.1200000,.0144000,0,0,0,0,1  
52,4,0,0,0,0,0,1,0,0,0,1                
52,1,0,0,1,.0800000,.0064000,0,0,0,0,1  
52,2,1,1,1,.2000000,.0400000,0,0,0,0,1  
52,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
52,4,0,0,0,0,0,1,0,0,0,1                
52,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
52,2,1,0,1,.1600000,.0256000,0,0,0,0,1  
52,3,0,1,1,.2000000,.0400000,0,0,0,0,1  
52,4,0,0,0,0,0,1,0,0,0,1                
52,1,1,0,0,.0400000,.0016000,0,0,0,0,1  
52,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
52,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
52,4,0,0,0,0,0,1,0,0,0,1                
52,1,1,0,0,.0800000,.0064000,0,0,0,0,1  
52,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
52,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
52,4,0,0,0,0,0,1,0,0,0,1                
52,1,0,1,1,.2000000,.0400000,0,0,0,0,1  
52,2,0,0,0,.0800000,.0064000,0,0,0,0,1  
52,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
52,4,0,0,0,0,0,1,0,0,0,1                
52,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
52,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
52,3,0,0,0,.0400000,.0016000,0,0,0,0,1  
52,4,0,0,0,0,0,1,0,0,0,1                
53,1,0,0,0,.1200000,.0144000,0,1,0,1,0  
53,2,0,1,0,.1200000,.0144000,0,1,0,1,0  
53,3,1,0,1,.0800000,.0064000,0,1,0,1,0  
53,4,0,0,0,0,0,1,1,0,1,0                
53,1,0,1,1,.1200000,.0144000,0,1,0,1,0  
53,2,1,0,1,.1200000,.0144000,0,1,0,1,0  
53,3,0,1,0,.1200000,.0144000,0,1,0,1,0  
53,4,0,0,0,0,0,1,1,0,1,0                
53,1,0,0,1,.0800000,.0064000,0,1,0,1,0  
53,2,1,1,1,.2000000,.0400000,0,1,0,1,0  
53,3,0,1,0,.0800000,.0064000,0,1,0,1,0  
53,4,0,0,0,0,0,1,1,0,1,0                
53,1,0,0,0,.0800000,.0064000,0,1,0,1,0  
53,2,0,0,1,.1600000,.0256000,0,1,0,1,0  
53,3,1,1,1,.2000000,.0400000,0,1,0,1,0  
53,4,0,0,0,0,0,1,1,0,1,0                
53,1,0,0,0,.0400000,.0016000,0,1,0,1,0  
53,2,0,1,0,.1200000,.0144000,0,1,0,1,0  
53,3,0,1,0,.0800000,.0064000,0,1,0,1,0  
53,4,1,0,0,0,0,1,1,0,1,0                
53,1,0,0,0,.0800000,.0064000,0,1,0,1,0  
53,2,1,0,1,.1200000,.0144000,0,1,0,1,0  
53,3,0,1,0,.0800000,.0064000,0,1,0,1,0  
53,4,0,0,0,0,0,1,1,0,1,0                
53,1,0,1,1,.2000000,.0400000,0,1,0,1,0  
53,2,0,0,0,.0800000,.0064000,0,1,0,1,0  
53,3,1,0,1,.0800000,.0064000,0,1,0,1,0  
53,4,0,0,0,0,0,1,1,0,1,0                
53,1,1,0,1,.0800000,.0064000,0,1,0,1,0  
53,2,0,1,0,.1200000,.0144000,0,1,0,1,0  
53,3,0,0,0,.0400000,.0016000,0,1,0,1,0  
53,4,0,0,0,0,0,1,1,0,1,0                
54,1,1,0,0,.1200000,.0144000,0,1,0,0,1  
54,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
54,3,0,0,1,.0800000,.0064000,0,1,0,0,1  
54,4,0,0,0,0,0,1,1,0,0,1                
54,1,0,1,1,.1200000,.0144000,0,1,0,0,1  
54,2,1,0,1,.1200000,.0144000,0,1,0,0,1  
54,3,0,1,0,.1200000,.0144000,0,1,0,0,1  
54,4,0,0,0,0,0,1,1,0,0,1                
54,1,1,0,1,.0800000,.0064000,0,1,0,0,1  
54,2,0,1,1,.2000000,.0400000,0,1,0,0,1  
54,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
54,4,0,0,0,0,0,1,1,0,0,1                
54,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
54,2,1,0,1,.1600000,.0256000,0,1,0,0,1  
54,3,0,1,1,.2000000,.0400000,0,1,0,0,1  
54,4,0,0,0,0,0,1,1,0,0,1                
54,1,0,0,0,.0400000,.0016000,0,1,0,0,1  
54,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
54,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
54,4,1,0,0,0,0,1,1,0,0,1                
54,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
54,2,1,0,1,.1200000,.0144000,0,1,0,0,1  
54,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
54,4,0,0,0,0,0,1,1,0,0,1                
54,1,1,1,1,.2000000,.0400000,0,1,0,0,1  
54,2,0,0,0,.0800000,.0064000,0,1,0,0,1  
54,3,0,0,1,.0800000,.0064000,0,1,0,0,1  
54,4,0,0,0,0,0,1,1,0,0,1                
54,1,1,0,1,.0800000,.0064000,0,1,0,0,1  
54,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
54,3,0,0,0,.0400000,.0016000,0,1,0,0,1  
54,4,0,0,0,0,0,1,1,0,0,1                
55,1,0,0,0,.1200000,.0144000,0,0,0,0,1  
55,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
55,3,0,0,1,.0800000,.0064000,0,0,0,0,1  
55,4,1,0,0,0,0,1,0,0,0,1                
55,1,1,1,1,.1200000,.0144000,0,0,0,0,1  
55,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
55,3,0,1,0,.1200000,.0144000,0,0,0,0,1  
55,4,0,0,0,0,0,1,0,0,0,1                
55,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
55,2,0,1,1,.2000000,.0400000,0,0,0,0,1  
55,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
55,4,0,0,0,0,0,1,0,0,0,1                
55,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
55,2,1,0,1,.1600000,.0256000,0,0,0,0,1  
55,3,0,1,1,.2000000,.0400000,0,0,0,0,1  
55,4,0,0,0,0,0,1,0,0,0,1                
55,1,0,0,0,.0400000,.0016000,0,0,0,0,1  
55,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
55,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
55,4,1,0,0,0,0,1,0,0,0,1                
55,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
55,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
55,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
55,4,1,0,0,0,0,1,0,0,0,1                
55,1,0,1,1,.2000000,.0400000,0,0,0,0,1  
55,2,0,0,0,.0800000,.0064000,0,0,0,0,1  
55,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
55,4,0,0,0,0,0,1,0,0,0,1                
55,1,0,0,1,.0800000,.0064000,0,0,0,0,1  
55,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
55,3,0,0,0,.0400000,.0016000,0,0,0,0,1  
55,4,1,0,0,0,0,1,0,0,0,1                
56,1,0,0,0,.1200000,.0144000,0,0,0,0,1  
56,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
56,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
56,4,0,0,0,0,0,1,0,0,0,1                
56,1,0,1,1,.1200000,.0144000,0,0,0,0,1  
56,2,1,0,1,.1200000,.0144000,0,0,0,0,1  
56,3,0,1,0,.1200000,.0144000,0,0,0,0,1  
56,4,0,0,0,0,0,1,0,0,0,1                
56,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
56,2,0,1,1,.2000000,.0400000,0,0,0,0,1  
56,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
56,4,0,0,0,0,0,1,0,0,0,1                
56,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
56,2,0,0,1,.1600000,.0256000,0,0,0,0,1  
56,3,1,1,1,.2000000,.0400000,0,0,0,0,1  
56,4,0,0,0,0,0,1,0,0,0,1                
56,1,0,0,0,.0400000,.0016000,0,0,0,0,1  
56,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
56,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
56,4,1,0,0,0,0,1,0,0,0,1                
56,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
56,2,1,0,1,.1200000,.0144000,0,0,0,0,1  
56,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
56,4,0,0,0,0,0,1,0,0,0,1                
56,1,0,1,1,.2000000,.0400000,0,0,0,0,1  
56,2,0,0,0,.0800000,.0064000,0,0,0,0,1  
56,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
56,4,0,0,0,0,0,1,0,0,0,1                
56,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
56,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
56,3,0,0,0,.0400000,.0016000,0,0,0,0,1  
56,4,0,0,0,0,0,1,0,0,0,1                
57,1,0,0,0,.1200000,.0144000,0,1,0,0,1  
57,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
57,3,1,0,1,.0800000,.0064000,0,1,0,0,1  
57,4,0,0,0,0,0,1,1,0,0,1                
57,1,0,1,1,.1200000,.0144000,0,1,0,0,1  
57,2,1,0,1,.1200000,.0144000,0,1,0,0,1  
57,3,0,1,0,.1200000,.0144000,0,1,0,0,1  
57,4,0,0,0,0,0,1,1,0,0,1                
57,1,1,0,1,.0800000,.0064000,0,1,0,0,1  
57,2,0,1,1,.2000000,.0400000,0,1,0,0,1  
57,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
57,4,0,0,0,0,0,1,1,0,0,1                
57,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
57,2,0,0,1,.1600000,.0256000,0,1,0,0,1  
57,3,1,1,1,.2000000,.0400000,0,1,0,0,1  
57,4,0,0,0,0,0,1,1,0,0,1                
57,1,0,0,0,.0400000,.0016000,0,1,0,0,1  
57,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
57,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
57,4,1,0,0,0,0,1,1,0,0,1                
57,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
57,2,1,0,1,.1200000,.0144000,0,1,0,0,1  
57,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
57,4,0,0,0,0,0,1,1,0,0,1                
57,1,1,1,1,.2000000,.0400000,0,1,0,0,1  
57,2,0,0,0,.0800000,.0064000,0,1,0,0,1  
57,3,0,0,1,.0800000,.0064000,0,1,0,0,1  
57,4,0,0,0,0,0,1,1,0,0,1                
57,1,0,0,1,.0800000,.0064000,0,1,0,0,1  
57,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
57,3,0,0,0,.0400000,.0016000,0,1,0,0,1  
57,4,1,0,0,0,0,1,1,0,0,1                
58,1,0,0,0,.1200000,.0144000,0,0,0,0,1  
58,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
58,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
58,4,0,0,0,0,0,1,0,0,0,1                
58,1,0,1,1,.1200000,.0144000,0,0,0,0,1  
58,2,1,0,1,.1200000,.0144000,0,0,0,0,1  
58,3,0,1,0,.1200000,.0144000,0,0,0,0,1  
58,4,0,0,0,0,0,1,0,0,0,1                
58,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
58,2,0,1,1,.2000000,.0400000,0,0,0,0,1  
58,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
58,4,0,0,0,0,0,1,0,0,0,1                
58,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
58,2,0,0,1,.1600000,.0256000,0,0,0,0,1  
58,3,1,1,1,.2000000,.0400000,0,0,0,0,1  
58,4,0,0,0,0,0,1,0,0,0,1                
58,1,0,0,0,.0400000,.0016000,0,0,0,0,1  
58,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
58,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
58,4,1,0,0,0,0,1,0,0,0,1                
58,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
58,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
58,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
58,4,1,0,0,0,0,1,0,0,0,1                
58,1,0,1,1,.2000000,.0400000,0,0,0,0,1  
58,2,0,0,0,.0800000,.0064000,0,0,0,0,1  
58,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
58,4,0,0,0,0,0,1,0,0,0,1                
58,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
58,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
58,3,0,0,0,.0400000,.0016000,0,0,0,0,1  
58,4,0,0,0,0,0,1,0,0,0,1                
59,1,0,0,0,.1200000,.0144000,0,0,0,0,1  
59,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
59,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
59,4,0,0,0,0,0,1,0,0,0,1                
59,1,0,1,1,.1200000,.0144000,0,0,0,0,1  
59,2,1,0,1,.1200000,.0144000,0,0,0,0,1  
59,3,0,1,0,.1200000,.0144000,0,0,0,0,1  
59,4,0,0,0,0,0,1,0,0,0,1                
59,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
59,2,0,1,1,.2000000,.0400000,0,0,0,0,1  
59,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
59,4,0,0,0,0,0,1,0,0,0,1                
59,1,0,0,0,.0800000,.0064000,0,0,0,0,1  
59,2,0,0,1,.1600000,.0256000,0,0,0,0,1  
59,3,0,1,1,.2000000,.0400000,0,0,0,0,1  
59,4,1,0,0,0,0,1,0,0,0,1                
59,1,0,0,0,.0400000,.0016000,0,0,0,0,1  
59,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
59,3,1,1,0,.0800000,.0064000,0,0,0,0,1  
59,4,0,0,0,0,0,1,0,0,0,1                
59,1,1,0,0,.0800000,.0064000,0,0,0,0,1  
59,2,0,0,1,.1200000,.0144000,0,0,0,0,1  
59,3,0,1,0,.0800000,.0064000,0,0,0,0,1  
59,4,0,0,0,0,0,1,0,0,0,1                
59,1,0,1,1,.2000000,.0400000,0,0,0,0,1  
59,2,0,0,0,.0800000,.0064000,0,0,0,0,1  
59,3,1,0,1,.0800000,.0064000,0,0,0,0,1  
59,4,0,0,0,0,0,1,0,0,0,1                
59,1,1,0,1,.0800000,.0064000,0,0,0,0,1  
59,2,0,1,0,.1200000,.0144000,0,0,0,0,1  
59,3,0,0,0,.0400000,.0016000,0,0,0,0,1  
59,4,0,0,0,0,0,1,0,0,0,1                
60,1,0,0,0,.1200000,.0144000,0,1,0,1,0  
60,2,0,1,0,.1200000,.0144000,0,1,0,1,0  
60,3,0,0,1,.0800000,.0064000,0,1,0,1,0  
60,4,1,0,0,0,0,1,1,0,1,0                
60,1,0,1,1,.1200000,.0144000,0,1,0,1,0  
60,2,0,0,1,.1200000,.0144000,0,1,0,1,0  
60,3,0,1,0,.1200000,.0144000,0,1,0,1,0  
60,4,1,0,0,0,0,1,1,0,1,0                
60,1,1,0,1,.0800000,.0064000,0,1,0,1,0  
60,2,0,1,1,.2000000,.0400000,0,1,0,1,0  
60,3,0,1,0,.0800000,.0064000,0,1,0,1,0  
60,4,0,0,0,0,0,1,1,0,1,0                
60,1,0,0,0,.0800000,.0064000,0,1,0,1,0  
60,2,0,0,1,.1600000,.0256000,0,1,0,1,0  
60,3,1,1,1,.2000000,.0400000,0,1,0,1,0  
60,4,0,0,0,0,0,1,1,0,1,0                
60,1,0,0,0,.0400000,.0016000,0,1,0,1,0  
60,2,0,1,0,.1200000,.0144000,0,1,0,1,0  
60,3,0,1,0,.0800000,.0064000,0,1,0,1,0  
60,4,1,0,0,0,0,1,1,0,1,0                
60,1,0,0,0,.0800000,.0064000,0,1,0,1,0  
60,2,1,0,1,.1200000,.0144000,0,1,0,1,0  
60,3,0,1,0,.0800000,.0064000,0,1,0,1,0  
60,4,0,0,0,0,0,1,1,0,1,0                
60,1,0,1,1,.2000000,.0400000,0,1,0,1,0  
60,2,0,0,0,.0800000,.0064000,0,1,0,1,0  
60,3,1,0,1,.0800000,.0064000,0,1,0,1,0  
60,4,0,0,0,0,0,1,1,0,1,0                
60,1,1,0,1,.0800000,.0064000,0,1,0,1,0  
60,2,0,1,0,.1200000,.0144000,0,1,0,1,0  
60,3,0,0,0,.0400000,.0016000,0,1,0,1,0  
60,4,0,0,0,0,0,1,1,0,1,0                
61,1,0,0,0,.1200000,.0144000,0,1,0,0,1  
61,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
61,3,1,0,1,.0800000,.0064000,0,1,0,0,1  
61,4,0,0,0,0,0,1,1,0,0,1                
61,1,1,1,1,.1200000,.0144000,0,1,0,0,1  
61,2,0,0,1,.1200000,.0144000,0,1,0,0,1  
61,3,0,1,0,.1200000,.0144000,0,1,0,0,1  
61,4,0,0,0,0,0,1,1,0,0,1                
61,1,0,0,1,.0800000,.0064000,0,1,0,0,1  
61,2,1,1,1,.2000000,.0400000,0,1,0,0,1  
61,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
61,4,0,0,0,0,0,1,1,0,0,1                
61,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
61,2,1,0,1,.1600000,.0256000,0,1,0,0,1  
61,3,0,1,1,.2000000,.0400000,0,1,0,0,1  
61,4,0,0,0,0,0,1,1,0,0,1                
61,1,1,0,0,.0400000,.0016000,0,1,0,0,1  
61,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
61,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
61,4,0,0,0,0,0,1,1,0,0,1                
61,1,0,0,0,.0800000,.0064000,0,1,0,0,1  
61,2,1,0,1,.1200000,.0144000,0,1,0,0,1  
61,3,0,1,0,.0800000,.0064000,0,1,0,0,1  
61,4,0,0,0,0,0,1,1,0,0,1                
61,1,0,1,1,.2000000,.0400000,0,1,0,0,1  
61,2,0,0,0,.0800000,.0064000,0,1,0,0,1  
61,3,1,0,1,.0800000,.0064000,0,1,0,0,1  
61,4,0,0,0,0,0,1,1,0,0,1                
61,1,0,0,1,.0800000,.0064000,0,1,0,0,1  
61,2,0,1,0,.1200000,.0144000,0,1,0,0,1  
61,3,1,0,0,.0400000,.0016000,0,1,0,0,1  
61,4,0,0,0,0,0,1,1,0,0,1                
62,1,0,0,0,.1200000,.0144000,0,0,1,0,0  
62,2,0,1,0,.1200000,.0144000,0,0,1,0,0  
62,3,0,0,1,.0800000,.0064000,0,0,1,0,0  
62,4,1,0,0,0,0,1,0,1,0,0                
62,1,0,1,1,.1200000,.0144000,0,0,1,0,0  
62,2,1,0,1,.1200000,.0144000,0,0,1,0,0  
62,3,0,1,0,.1200000,.0144000,0,0,1,0,0  
62,4,0,0,0,0,0,1,0,1,0,0                
